5	1.829	5	1.788
5	1.865	5	1.911
5	1.890	5	1.898
5	1.810	5	1.918
6	2.298	6	2.381
6	2.386	6	2.459
6	2.483	6	2.457
6	2.314	6	2.517
5	1.757	5	1.648
5	1.630	5	1.968
5	1.815	5	1.939
5	1.836	5	2.050
4	1.637	4	1.723
4	1.826	4	1.707
4	1.712	4	1.693
4	1.786	4	1.753
6	2.672	6	2.875
6	2.911	6	2.877
6	2.806	6	2.764
6	3.109	6	3.079
4	1.654	4	1.711
4	1.794	4	1.858
4	1.719	4	1.672
4	1.718	4	1.733
6	2.898	6	2.836
6	3.024	6	2.798
6	2.812	6	2.921
6	2.820	6	2.837
12	7.847	12	7.796
17	11.854	17	13.098
12	8.025	12	8.084
18	11.734	18	13.067
14	27.637	14	26.440
18	70.069	18	71.469
14	27.085	14	28.783
21	58.670	21	67.017
13	8.755	13	9.364
18	15.839	18	15.438
13	8.456	13	9.416
19	14.852	19	13.879
7	6.324	7	6.139
7	6.572	7	5.806
7	6.432	7	6.219
7	5.907	7	6.714
6	3.637	6	3.716
9	5.441	9	5.052
6	3.679	6	3.767
9	5.218	9	5.512
7	5.858	7	5.660
7	6.207	7	6.204
7	6.099	7	6.332
7	6.167	7	6.444
6	3.413	6	3.436
9	5.703	9	5.773
6	3.429	6	3.607
9	5.595	9	5.818
5	4.564	5	4.323
5	4.032	5	4.151
5	4.140	5	4.084
5	4.198	5	4.123
7	5.021	7	5.300
10	7.083	10	8.041
7	5.465	7	5.061
10	7.634	10	8.119
5	4.472	5	4.367
5	4.136	5	4.140
5	3.908	5	4.168
5	4.337	5	4.334
7	5.225	7	4.990
10	7.757	10	7.792
7	4.696	7	5.230
10	7.145	10	8.371
9	9.815	9	9.553
13	7.643	13	7.168
9	9.361	9	9.945
15	8.220	15	8.970
11	13.850	11	15.944
13	7.897	13	8.199
11	15.047	11	15.104
15	8.253	15	9.356
12	14.981	12	18.085
14	21.760	14	23.873
12	15.696	12	16.417
22	32.682	22	33.815
10	11.519	10	11.213
14	10.468	14	10.675
10	10.414	10	10.515
16	10.225	16	10.976
16	47.831	16	51.361
22	141.430	22	141.110
16	46.138	16	48.269
25	123.427	25	138.284
12	17.541	12	17.747
14	8.842	14	10.003
12	18.653	12	17.152
16	10.670	16	11.713
8	3.580	8	3.528
9	3.984	9	4.023
11	4.691	11	5.340
12	5.194	12	5.713
10	4.960	10	5.588
11	6.191	11	6.236
12	6.566	12	7.274
13	7.145	13	6.999
9	3.681	9	3.945
10	4.513	10	4.322
13	5.644	13	5.774
14	5.756	14	5.877
11	5.420	11	5.866
12	6.424	12	6.310
14	6.974	14	7.333
15	7.646	15	7.648
4	2.426	4	2.591
4	2.584	4	2.354
4	2.338	4	2.327
4	2.565	4	2.487
3	0.857	3	0.943
3	0.965	3	0.891
3	0.921	3	0.882
3	0.923	3	0.948
4	2.378	4	2.512
4	2.658	4	2.577
4	2.451	4	2.457
4	2.563	4	2.594
3	1.118	3	0.916
3	0.963	3	0.941
3	0.877	3	0.921
3	0.876	3	0.940
3	1.017	3	1.024
3	0.994	3	0.977
3	1.012	3	0.976
3	0.991	3	0.996
4	1.264	4	1.324
4	1.230	4	1.303
4	1.189	4	1.316
4	1.172	4	1.330
3	1.028	3	1.080
3	0.953	3	1.019
3	1.003	3	1.061
3	0.962	3	1.007
4	1.235	4	1.277
4	1.242	4	1.308
4	1.234	4	1.327
4	1.294	4	1.283
13	22.668	13	23.981
14	27.011	14	32.986
13	22.384	13	21.962
15	30.665	15	28.563
14	25.497	14	23.860
16	38.721	16	37.301
14	19.706	14	25.460
17	31.048	17	33.968
13	24.322	13	25.076
14	37.364	14	34.267
13	26.442	13	23.779
15	32.217	15	34.750
14	25.586	14	29.364
16	41.921	16	40.960
14	24.753	14	27.898
17	38.712	17	37.394
5	3.000	5	3.038
5	3.013	5	2.976
5	2.757	5	2.928
5	2.924	5	3.023
3	1.188	3	1.220
3	1.214	3	1.254
3	1.187	3	1.286
3	1.248	3	1.233
5	2.855	5	2.974
5	2.880	5	2.915
5	3.062	5	3.307
5	3.019	5	3.155
3	1.222	3	1.321
3	1.234	3	1.271
3	1.214	3	1.210
3	1.281	3	1.232
3	1.351	3	1.415
3	1.352	3	1.372
3	1.466	3	1.400
3	1.355	3	1.401
4	1.706	4	1.649
4	1.748	4	1.735
4	1.753	4	1.731
4	1.671	4	1.619
3	1.338	3	1.416
3	1.397	3	1.395
3	1.379	3	1.374
3	1.364	3	1.475
4	1.715	4	1.826
4	1.640	4	1.746
4	1.682	4	1.734
4	1.743	4	1.640
8	6.240	8	6.544
8	6.540	8	6.551
10	11.633	10	11.470
10	13.533	10	12.646
8	7.554	8	7.843
8	8.495	8	8.501
8	8.150	8	8.224
8	8.461	8	8.032
8	6.865	8	7.589
8	7.238	8	7.908
9	10.015	9	10.641
9	10.585	9	10.941
8	8.154	8	7.714
8	8.778	8	8.980
8	8.818	8	8.817
8	8.427	8	9.035
8	7.437	8	7.610
8	7.788	8	6.992
8	7.629	8	7.785
8	7.476	8	7.886
9	9.535	9	9.014
9	8.904	9	9.208
9	8.253	9	9.036
9	8.980	9	8.702
8	7.318	8	8.512
8	8.277	8	8.769
8	8.526	8	8.240
8	8.205	8	8.454
9	8.912	9	9.104
9	9.861	9	10.079
9	9.972	9	10.208
9	9.969	9	10.437
15	56.942	15	44.852
4	8.464	4	8.571
4	4.070	4	4.061
9	43.395	9	49.098
4	8.763	4	9.251
2	0.650	2	0.651
8	62.347	8	55.950
7	97.186	7	99.172
6	853.899	6	858.976
0		0	
7	32.809	7	32.023
6	14.539	6	14.873
3	24.088	3	21.135
7	11.426	7	12.341
7	36.748	7	39.727
63	877.365	63	878.189
4	49.079	4	47.582
1	2.710	1	2.704
3	3.161	3	3.323
8	5.224	8	5.528
1	2.246	1	2.164
7	73.006	7	72.052
1	5.074	1	4.959
1	1.381	1	1.435
2	577.128	2	600.986
1	1.369	1	1.392
2	3.490	2	3.521
1	3.305	1	3.613
1	6.146	1	6.693
1	2.653	1	2.598
1	2.319	1	2.352
5	10.191	5	10.452
2	3.048	2	3.614
2	3.074	2	2.703
3	1.697	3	1.357
2	4.365	2	4.590
2	2.745	2	3.262
8	49.632	8	52.915
17	119.581	17	159.533
5	31.397	5	35.463
2	3.450	2	3.645
2	6.626	2	8.041
5	262.814	5	272.963
6	20.618	6	21.863
10	46.111	10	49.209
1	0.405	1	0.403
4	23.862	4	23.035
1	1.068	1	1.179
2	2.009	2	2.146
4	12.048	4	12.150
2	2.680	2	2.858
6	102.265	6	101.465
1	0.533	1	0.508
2	7.229	2	7.195
1	0.455	1	0.448
1	0.288	1	0.310
1	0.524	1	0.837
3	47.300	3	45.377
6	838.420	6	818.092
2	5.604	2	6.069
11	257.474	11	262.571
6	283.968	6	274.318
10	278.630	10	280.479
8	55.818	8	54.006
8	44.696	8	45.388
1	0.965	1	1.038
1	0.339	1	0.370
2	0.627	2	0.648
3	0.868	3	0.873
2	0.599	2	0.560
1	1.500	1	1.659
1	1.629	1	1.396
3	1.748	3	1.794
16	867.079	16	868.200
1	1.873	1	2.001
2	2.070	2	2.021
1	0.706	1	0.705
1	0.619	1	0.692
1	0.558	1	0.625
1	0.580	1	0.589
1	0.653	1	0.668
1	0.563	1	0.648
1	0.687	1	0.646
1	0.640	1	0.706
1	0.629	1	0.580
1	0.539	1	0.604
1	1.800	1	1.849
1	0.620	1	0.674
1	0.589	1	0.653
1	0.711	1	0.636
1	0.742	1	0.807
1	1.418	1	1.473
1	1.405	1	1.516
1	5.532	1	5.857
1	3.237	1	3.413
1	0.771	1	0.796
1	0.636	1	0.612
2	1.763	2	1.825
2	1.889	2	1.927
2	11.066	2	11.092
2	5.703	2	6.071
1	0.652	1	0.680
1	0.654	1	0.730
1	0.743	1	0.694
1	0.767	1	0.815
1	0.771	1	0.808
1	0.497	1	0.506
1	0.989	1	1.100
1	1.122	1	1.102
1	0.891	1	0.902
1	0.844	1	0.825
1	0.870	1	0.947
1	0.855	1	0.846
1	0.832	1	0.833
1	0.866	1	0.850
1	0.755	1	0.788
1	0.813	1	0.843
1	0.753	1	0.832
1	0.825	1	0.843
1	0.782	1	0.773
1	0.835	1	0.851
1	0.817	1	0.825
1	0.755	1	0.838
1	0.830	1	0.927
1	0.822	1	0.833
1	0.888	1	0.842
1	0.794	1	0.844
1	0.860	1	0.920
1	0.907	1	0.997
1	0.675	1	0.746
1	1.192	1	1.262
1	0.763	1	0.811
1	0.910	1	0.897
1	0.733	1	0.815
1	5.846	1	6.373
1	0.983	1	1.054
1	0.393	1	0.407
1	0.647	1	0.670
1	2.194	1	2.187
1	0.683	1	0.661
1	0.671	1	0.699
2	13.474	2	13.803
1	0.285	1	0.303
1	0.850	1	0.824
1	7.162	1	7.774
1	0.794	1	0.826
1	0.773	1	0.832
5	13.482	5	14.957
1	0.450	1	0.440
3	0.659	3	0.666
1	0.721	1	0.791
1	0.689	1	0.995
1	0.826	1	0.773
1	0.776	1	0.751
2	16.370	2	14.996
1	0.768	1	0.779
1	0.777	1	0.838
1	0.697	1	0.775
1	0.599	1	0.571
1	0.763	1	0.826
1	0.704	1	0.783
1	0.716	1	0.823
1	0.580	1	0.593
1	0.687	1	0.737
1	0.620	1	0.655
1	0.729	1	0.668
2	1.843	2	1.656
1	0.593	1	0.620
1	0.697	1	0.737
1	0.615	1	0.593
1	0.693	1	0.766
1	0.557	1	0.618
1	0.277	1	0.292
1	0.876	1	0.936
1	0.636	1	0.595
1	0.610	1	0.610
1	2.202	1	2.301
1	0.614	1	0.612
1	0.725	1	0.790
2	3.042	2	2.941
1	2.025	1	1.917
1	0.697	1	0.711
1	0.722	1	0.712
1	0.725	1	0.818
1	0.732	1	0.759
1	0.796	1	0.759
1	0.775	1	0.833
1	0.756	1	0.803
1	0.757	1	0.808
1	0.753	1	0.776
1	0.618	1	0.647
2	2.149	2	2.213
1	0.799	1	0.800
1	0.744	1	0.770
1	0.581	1	0.559
1	0.797	1	0.856
1	0.747	1	0.785
1	0.773	1	0.814
1	0.786	1	0.799
1	0.671	1	0.671
1	0.684	1	0.817
1	2.446	1	2.350
2	1.450	2	1.514
1	1.891	1	1.778
3	462.792	3	429.150
1	0.880	1	0.914
1	0.955	1	0.958
1	0.952	1	1.009
1	0.986	1	0.985
2	2.793	2	2.434
1	0.913	1	0.981
1	0.568	1	0.629
1	0.822	1	0.804
1	0.576	1	0.627
1	0.618	1	0.660
1	29.521	1	32.769
1	0.242	1	0.255
1	0.224	1	0.214
1	0.271	1	0.292
2	0.371	2	0.388
1	1.069	1	1.075
1	0.300	1	0.296
1	0.295	1	0.286
1	0.322	1	0.330
1	0.578	1	0.572
1	0.303	1	0.307
1	0.312	1	0.305
1	0.355	1	0.363
1	0.319	1	0.329
1	0.303	1	0.331
1	0.481	1	0.504
1	0.434	1	0.440
3	331.082	3	324.644
1	0.955	1	0.963
1	0.960	1	0.983
20	144.119	20	143.575
7	4.816	7	4.247
1	1.062	1	1.046
1	1.157	1	1.136
1	1.142	1	1.127
1	0.623	1	0.609
1	1.154	1	1.203
1	0.922	1	0.984
5	2.514	5	2.635
1	1.563	1	1.394
1	1.612	1	1.445
1	0.951	1	0.976
1	0.991	1	1.031
1	1.858	1	1.341
1	1.050	1	1.361
1	0.945	1	0.973
6	4.545	6	4.828
1	3.507	1	3.045
1	1.383	1	1.184
1	0.859	1	0.933
12	53.438	12	55.862
19	16.880	19	17.736
1	0.551	1	0.583
1	0.497	1	0.481
1	0.495	1	0.522
1	0.555	1	0.576
1	1.442	1	1.427
1	0.536	1	0.540
1	0.131	1	0.129
1	0.118	1	0.120
1	0.503	1	0.485
1	0.136	1	0.157
1	0.151	1	0.153
1	0.525	1	0.526
1	0.322	1	0.338
1	0.315	1	0.312
1	0.332	1	0.322
1	0.283	1	0.290
1	1.118	1	1.170
1	1.308	1	1.600
1	0.194	1	0.198
1	0.182	1	0.180
1	0.218	1	0.194
1	0.204	1	0.200
1	0.190	1	0.204
1	0.182	1	0.183
1	0.183	1	0.184
1	0.198	1	0.200
1	0.175	1	0.197
1	0.192	1	0.221
1	0.178	1	0.187
1	0.247	1	0.194
1	0.171	1	0.178
1	0.203	1	0.198
1	0.180	1	0.187
1	0.192	1	0.207
1	0.190	1	0.182
1	0.202	1	0.181
1	0.184	1	0.194
1	0.182	1	0.194
1	0.192	1	0.212
1	0.204	1	0.177
1	0.193	1	0.216
1	0.179	1	0.203
1	0.209	1	0.189
1	0.194	1	0.192
1	0.209	1	0.201
1	0.190	1	0.182
1	0.207	1	0.197
1	0.207	1	0.206
1	0.189	1	0.199
1	0.200	1	0.200
1	0.188	1	0.188
1	0.187	1	0.208
1	0.194	1	0.208
1	0.202	1	0.190
1	0.171	1	0.229
1	0.193	1	0.208
1	0.190	1	0.185
1	0.198	1	0.201
1	0.211	1	0.212
1	0.211	1	0.196
1	0.192	1	0.199
1	0.199	1	0.205
1	0.188	1	0.216
1	0.207	1	0.208
1	0.200	1	0.183
1	0.204	1	0.225
1	0.169	1	0.200
1	0.202	1	0.175
1	0.198	1	0.191
1	0.178	1	0.208
1	0.205	1	0.209
1	0.199	1	0.195
1	0.212	1	0.208
1	0.188	1	0.192
1	0.196	1	0.216
1	0.188	1	0.194
1	0.187	1	0.213
1	0.190	1	0.200
1	0.206	1	0.204
1	0.205	1	0.200
1	0.195	1	0.203
1	0.176	1	0.197
1	0.193	1	0.198
1	0.186	1	0.204
1	0.193	1	0.190
1	0.207	1	0.197
1	0.186	1	0.197
1	0.194	1	0.216
1	0.199	1	0.194
1	0.199	1	0.188
1	0.189	1	0.203
1	0.191	1	0.200
1	0.216	1	0.204
1	0.199	1	0.189
1	0.172	1	0.188
1	0.203	1	0.188
1	0.176	1	0.199
1	0.206	1	0.203
1	0.213	1	0.206
1	0.197	1	0.207
1	0.186	1	0.193
1	0.193	1	0.199
1	0.190	1	0.199
1	0.200	1	0.214
1	0.179	1	0.217
1	0.188	1	0.182
1	0.202	1	0.212
1	0.197	1	0.217
1	0.210	1	0.200
1	0.190	1	0.205
1	0.189	1	0.195
1	0.205	1	0.205
1	0.181	1	0.192
1	13.873	1	14.102
1	0.522	1	0.516
1	13.889	1	14.840
1	0.716	1	0.727
1	0.967	1	0.971
2	1.535	2	1.548
1	0.740	1	0.724
1	0.908	1	0.897
1	0.909	1	0.938
1	0.709	1	1.245
1	0.564	1	0.580
1	1.102	1	1.124
1	0.883	1	0.976
1	0.738	1	0.876
3	3.644	3	4.046
1	0.693	1	0.738
1	0.775	1	0.831
1	0.374	1	0.383
1	0.842	1	0.760
2	1.584	2	1.579
1	3.501	1	3.376
1	0.628	1	0.653
1	2.009	1	1.960
1	0.628	1	0.620
1	0.717	1	0.722
4	9.120	4	9.395
1	0.600	1	0.582
1	1.166	1	1.078
3	14.950	3	14.723
1	0.857	1	0.917
1	0.602	1	0.574
1	0.629	1	0.632
7	18.824	7	19.179
1	2.727	1	2.725
2	2.534	2	2.613
3	46.187	3	50.077
1	1.004	1	1.235
1	1.658	1	1.694
1	0.779	1	0.761
2	0.923	2	0.936
1	3.699	1	3.583
3	0.889	3	0.876
2	0.775	2	0.776
1	0.612	1	0.623
2	3.851	2	3.901
1	1.413	1	1.477
2	2.476	2	2.556
1	5.319	1	6.975
1	2.338	1	2.382
1	2.884	1	2.941
1	3.733	1	3.513
3	889.614	3	889.816
1	1.232	1	1.094
2	1.054	2	1.024
2	1.769	2	1.884
1	0.674	1	0.755
1	0.939	1	0.723
1	0.733	1	0.820
1	0.728	1	0.710
1	0.894	1	1.034
1	0.676	1	0.764
1	0.703	1	0.699
1	2.813	1	2.847
1	1.063	1	1.325
1	3.839	1	4.297
1	1.386	1	1.294
1	1.792	1	1.746
1	0.679	1	0.683
1	2.909	1	3.092
1	1.510	1	1.780
2	1.767	2	1.537
1	2.008	1	1.949
1	0.781	1	0.733
1	0.667	1	0.727
1	0.702	1	0.757
1	2.016	1	2.034
1	6.861	1	7.631
1	1.670	1	1.500
1	2.110	1	2.460
1	1.375	1	1.198
1	3.924	1	3.934
1	1.051	1	1.024
1	0.684	1	0.731
1	0.676	1	0.710
1	1.318	1	1.058
1	0.985	1	1.001
1	0.662	1	0.707
1	0.992	1	0.971
2	1.282	2	1.298
1	7.246	1	7.500
1	0.940	1	0.990
1	0.938	1	1.004
1	0.930	1	0.983
1	1.044	1	1.272
1	0.737	1	0.763
1	1.007	1	1.011
2	35.726	2	37.965
1	0.849	1	0.768
1	1.662	1	1.626
1	0.825	1	0.769
2	1.834	2	2.009
3	2.271	3	2.418
2	0.334	2	0.349
1	0.312	1	0.303
2	0.594	2	0.618
2	1.213	2	1.177
1	0.294	1	0.308
1	0.707	1	0.748
2	1.537	2	1.504
1	0.244	1	0.266
1	0.298	1	0.316
2	0.776	2	0.821
1	1.290	1	1.340
1	0.822	1	0.922
1	0.923	1	1.066
1	1.173	1	0.983
1	0.307	1	0.295
1	0.763	1	0.817
2	4.366	2	4.302
2	1.453	2	1.592
2	3.084	2	3.172
1	0.821	1	0.837
1	0.618	1	0.624
1	0.641	1	0.621
1	0.677	1	0.655
1	0.621	1	0.591
1	0.579	1	0.596
1	0.634	1	0.660
1	0.602	1	0.649
1	0.586	1	0.597
1	0.579	1	0.591
1	0.886	1	0.907
1	0.734	1	0.744
1	0.726	1	0.751
1	0.623	1	0.619
1	0.595	1	0.631
1	0.630	1	0.701
1	1.318	1	1.422
1	1.000	1	0.965
1	0.702	1	0.690
1	1.223	1	1.316
1	0.678	1	0.672
1	1.184	1	1.154
2	0.713	2	0.547
1	0.077	1	0.083
1	1.018	1	1.170
1	2.344	1	2.575
1	0.773	1	0.699
1	0.668	1	0.704
1	1.687	1	1.467
1	1.447	1	1.550
1	1.584	1	1.594
1	1.405	1	1.477
1	0.642	1	0.709
1	0.686	1	0.632
1	0.626	1	0.610
1	0.720	1	0.724
1	0.635	1	0.668
1	0.723	1	0.669
1	0.886	1	0.980
1	0.643	1	0.766
1	4.020	1	4.078
1	3.890	1	4.011
1	4.006	1	3.863
2	43.724	2	45.593
1	0.167	1	0.159
1	0.592	1	0.635
1	0.678	1	0.674
1	0.184	1	0.183
1	1.902	1	1.964
1	1.606	1	1.434
2	16.843	2	16.369
1	0.603	1	0.617
1	0.588	1	0.581
1	0.586	1	0.682
1	0.629	1	0.706
1	1.124	1	1.154
1	0.596	1	0.704
1	0.586	1	0.648
1	0.953	1	0.978
1	0.682	1	0.674
2	24.673	2	25.253
1	0.641	1	0.624
2	7.064	2	7.513
1	1.330	1	1.390
1	1.116	1	1.193
5	341.256	5	343.571
1	3.512	1	3.551
1	1.290	1	1.356
1	0.777	1	0.722
1	0.799	1	0.837
1	0.761	1	0.706
1	11.022	1	10.888
1	0.622	1	0.623
1	0.838	1	0.833
1	0.857	1	0.918
1	0.706	1	0.695
1	0.729	1	0.800
1	0.650	1	0.684
2	1.298	2	1.284
1	0.787	1	0.759
1	0.769	1	0.735
1	0.741	1	0.771
1	1.747	1	1.818
1	0.868	1	0.967
1	2.543	1	1.863
1	1.064	1	1.103
1	1.274	1	1.232
1	0.965	1	0.996
1	0.703	1	0.736
1	0.728	1	0.767
1	0.775	1	0.730
1	1.018	1	1.089
1	5.590	1	5.848
1	0.728	1	0.812
1	0.754	1	0.803
1	0.708	1	0.754
1	0.615	1	0.681
1	0.674	1	0.698
1	0.651	1	0.684
1	0.662	1	0.673
1	0.640	1	0.665
1	0.611	1	0.706
1	0.624	1	0.638
1	0.643	1	0.638
2	1.102	2	1.024
1	0.299	1	0.304
1	0.809	1	0.826
1	0.509	1	0.501
1	0.567	1	0.626
1	0.783	1	0.822
1	0.765	1	0.791
1	0.591	1	0.602
1	0.669	1	0.637
1	4.574	1	4.729
1	1.547	1	1.605
2	35.447	2	35.603
1	0.705	1	0.722
1	0.637	1	0.711
1	0.883	1	0.934
1	0.510	1	0.539
1	0.207	1	0.235
1	3.964	1	4.281
2	9.604	2	10.224
1	1.326	1	1.440
1	1.156	1	1.182
1	1.178	1	1.172
1	0.256	1	0.273
2	7.351	2	8.355
2	0.320	2	0.337
1	1.466	1	1.476
1	5.054	1	5.273
1	0.615	1	0.640
2	2.503	2	2.489
1	1.271	1	1.151
0		0	
0		0	
1	1.649	1	1.598
0		0	
0		0	
0		0	
0		0	
0		0	
1	0.445	1	0.444
1	1.053	1	0.968
0		0	
0		0	
0		0	
1	0.657	1	0.677
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
1	25.048	1	27.439
0		0	
2	5.337	2	5.479
2	2.916	2	2.687
2	5.158	2	5.531
2	4.750	2	5.379
2	7.306	2	7.701
0		0	
2	14.497	2	14.489
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
2	2.073	2	2.360
2	2.249	2	2.407
2	1.998	2	2.111
3	13.619	3	13.842
2	40.873	2	43.023
2	2.505	2	2.706
3	189.519	3	202.916
2	1.526	2	1.721
2	1.244	2	1.161
2	7.793	2	6.224
0		0	
0		0	
3	37.225	3	35.358
0		0	
2	2.671	2	3.014
2	3.786	2	3.979
2	3.232	2	3.300
2	2.836	2	3.164
0		0	
4	12.815	4	12.625
2	2.724	2	2.598
2	3.827	2	4.076
2	2.675	2	2.661
2	2.831	2	2.695
1	4.315	1	4.278
2	2.828	2	2.982
2	2.932	2	2.996
2	2.735	2	2.869
2	2.168	2	1.836
2	2.852	2	2.797
2	2.698	2	2.970
2	2.591	2	2.846
2	1.299	2	1.325
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
2	0.606	2	0.625
2	0.578	2	0.603
2	0.473	2	0.476
2	0.484	2	0.483
0		0	
2	1.040	2	1.117
2	0.631	2	0.623
0		0	
0		0	
2	2.721	2	2.981
2	15.778	2	14.366
1	2.288	1	2.263
2	1.823	2	1.645
0		0	
2	2.891	2	2.729
2	0.634	2	0.668
2	0.542	2	0.533
2	2.876	2	3.014
2	2.755	2	2.756
2	2.994	2	2.757
2	2.761	2	2.948
2	0.696	2	0.550
0		0	
2	2.854	2	2.706
2	2.725	2	2.884
2	1.169	2	1.262
2	2.905	2	2.971
2	2.662	2	2.716
2	2.810	2	2.791
2	2.732	2	3.047
2	2.705	2	2.748
0		0	
0		0	
0		0	
0		0	
0		0	
2	3.479	2	3.621
2	3.556	2	3.694
2	3.562	2	3.449
0		0	
2	2.698	2	3.178
2	0.521	2	0.529
0		0	
2	0.780	2	0.764
2	1.594	2	1.693
1	0.869	1	0.894
0		0	
1	0.932	1	1.032
2	3.368	2	3.620
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
2	8.989	2	8.720
2	3.487	2	3.560
0		0	
3	83.377	3	95.866
2	3.503	2	3.434
0		0	
2	3.557	2	4.317
0		0	
0		0	
0		0	
0		0	
0		0	
2	35.488	2	29.399
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
7	10.999	7	11.414
2	14.998	2	16.459
0		0	
2	5.032	2	6.243
0		0	
9	884.439	9	883.612
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
3	884.749	3	884.534
1	3.693	1	3.671
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
1	8.146	1	8.755
0		0	
1	8.383	1	8.234
2	3.007	2	3.228
0		0	
0		0	
0		0	
0		0	
0		0	
2	1.497	2	1.550
1	2.115	1	2.325
0		0	
0		0	
2	2.332	2	2.154
0		0	
2	3.892	2	3.915
2	2.185	2	2.226
2	2.703	2	2.827
0		0	
2	1.474	2	1.450
2	4.456	2	4.618
0		0	
2	1.036	2	1.061
2	0.588	2	0.664
0		0	
2	0.775	2	0.744
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
1	1.868	1	1.955
0		0	
0		0	
3	12.141	3	12.073
1	0.664	1	0.649
2	5.457	2	5.655
3	53.811	3	57.515
1	3.887	1	4.447
1	11.058	1	11.548
2	3.675	2	3.528
0		0	
0		0	
0		0	
0		0	
2	6.339	2	6.416
1	2.832	1	2.586
1	2.964	1	3.052
1	8.095	1	9.313
1	0.378	1	0.365
1	6.215	1	6.302
1	2.310	1	2.298
1	3.145	1	3.091
1	2.867	1	2.913
1	0.401	1	0.399
0		0	
0		0	
2	3.819	2	3.851
0		0	
1	1.776	1	1.854
1	0.453	1	0.463
2	3.478	2	3.532
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
2	3.221	2	3.259
0		0	
0		0	
2	16.917	2	17.081
1	1.594	1	1.772
0		0	
0		0	
0		0	
0		0	
2	3.297	2	3.366
2	9.827	2	10.365
1	51.517	1	48.994
0		0	
0		0	
0		0	
0		0	
2	4.655	2	4.929
2	4.833	2	4.773
2	3.503	2	3.637
0		0	
2	4.054	2	4.267
0		0	
0		0	
0		0	
0		0	
0		0	
2	5.488	2	6.125
1	1.090	1	1.092
0		0	
1	0.981	1	1.031
2	0.830	2	0.841
0		0	
2	0.583	2	0.575
2	0.729	2	0.723
0		0	
0		0	
2	13.755	2	15.672
2	6.278	2	5.709
2	10.553	2	10.619
2	0.974	2	0.904
2	0.794	2	0.817
5	156.830	5	172.322
0		0	
0		0	
0		0	
0		0	
2	2.730	2	2.663
0		0	
0		0	
2	3.852	2	3.890
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
2	2.461	2	2.925
0		0	
2	2.430	2	2.919
0		0	
0		0	
2	7.327	2	7.249
0		0	
0		0	
2	9.258	2	9.972
0		0	
0		0	
2	3.860	2	4.184
0		0	
2	3.039	2	2.799
2	888.937	2	888.787
1	3.716	1	4.273
1	3.707	1	3.723
1	4.078	1	3.884
1	3.685	1	4.004
1	1.593	1	1.639
1	5.256	1	5.097
3	16.206	3	17.014
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
1	0.978	1	0.887
0		0	
0		0	
0		0	
0		0	
0		0	
2	4.727	2	4.800
0		0	
0		0	
0		0	
0		0	
0		0	
0		0	
2	3.505	2	3.537
0		0	
1	3.455	1	3.697
0		0	
2	148.148	2	148.443
0		0	
0		0	
1	0.741	1	0.751
0		0	
0		0	
2	2.446	2	2.344
2	5.033	2	5.131
2	2.073	2	2.210
0		0	
0		0	
1	0.662	1	0.675
2	0.794	2	0.853
2	1.063	2	1.058
2	0.780	2	0.789
2	4.069	2	4.088
2	2.024	2	1.852
4	5.738	4	5.641
0		0	
0		0	
0		0	
0		0	
2	29.037	2	27.046
4	7.404	4	8.320
2	3.625	2	3.821
3	2.847	3	2.732
5	21.613	5	23.055
0		0	
